0,300496,0,1020,TRUE,FALSE
1,300590,90,1020,TRUE,FALSE
2,316939,111.25490,1020,TRUE,FALSE
3,300599,112.5,1020,TRUE,FALSE
4,300594,114.74509,1020,TRUE,FALSE
5,300597,180,1020,TRUE,FALSE    
6,336833,90,1020,TRUE,FALSE
