0,300496,0,890,TRUE,FALSE
1,300590,90,890,TRUE,FALSE
2,316939,133.57,890,TRUE,FALSE
3,300599,135,890,TRUE,FALSE
4,300594,137.42,890,TRUE,FALSE
5,300597,180,890,TRUE,FALSE
6,336833,90,760,TRUE,FALSE
